11	7	1	166	前三组选_和值	QZUHZ	ZUHZ	f	0	ssc_q3zuxuanhezhi	a:5:{s:13:"startposition";i:0;s:9:"codecount";i:3;s:5:"issum";i:0;s:8:"tagcheck";s:8:"n3_hezhi";s:8:"tagbonus";s:8:"n3_hezhi";}		YTozOntzOjQ6InR5cGUiO2E6Mjp7aToxO3M6MToiMSI7aTo1O3M6MToiMSI7fXM6NjoidHlwZV8xIjthOjI6e3M6NDoidHlwZSI7czoxOiIyIjtzOjY6ImxheW91dCI7czowOiIiO31zOjY6InR5cGVfNSI7YTo0OntpOjE7czoxOiIxIjtpOjI7czoxOiIyIjtpOjM7czoxOiIzIjtpOjQ7czoxOiI0Ijt9fQ==	0	2	a:4:{i:1;a:3:{s:5:"count";s:1:"3";s:4:"name";s:135:"一等奖：组三:所选和值与开奖号码的前三位数字和值全部相同(不含豹子号)，且号码为组三，顺序不限";s:3:"use";i:1;}i:2;a:3:{s:5:"count";s:1:"6";s:4:"name";s:135:"二等奖：组六:所选和值与开奖号码的前三位数字和值全部相同(不含豹子号)，且号码为组六，顺序不限";s:3:"use";i:1;}s:4:"type";i:0;s:6:"isdesc";i:0;}	前三组选_和值	f	t	lock_cqssc_qszhuxuan	500000.00	2000.00	1,2,3	f	\N	t
12	0	1	165	后三组选			f	0				\N	0	2	a:4:{i:1;a:3:{s:5:"count";s:1:"3";s:4:"name";s:6:"组三";s:3:"use";i:1;}i:2;a:3:{s:5:"count";s:1:"6";s:4:"name";s:6:"组六";s:3:"use";i:1;}s:4:"type";i:0;s:6:"isdesc";i:0;}		f	t		0.00	2000.00		f	\N	t
13	12	1	165	后三组选_组三	HZUS	ZUS	f	0	ssc_h3zusan	a:5:{s:13:"startposition";i:2;s:9:"codecount";i:3;s:5:"issum";i:0;s:8:"tagcheck";s:8:"n3_zusan";s:8:"tagbonus";s:8:"n3_zusan";}	initNumberTypeZhuShanLock,1	YToyOntzOjQ6InR5cGUiO2E6MTp7aTo1O3M6MToiMSI7fXM6NjoidHlwZV81IjthOjQ6e2k6MTtzOjE6IjEiO2k6MjtzOjE6IjIiO2k6MztzOjE6IjMiO2k6NDtzOjE6IjQiO319	0	2	a:4:{i:1;a:3:{s:5:"count";s:1:"3";s:4:"name";s:94:"一等奖:所选组三号码与开奖号码同为组三，且数字全部相同，顺序不限";s:3:"use";i:1;}i:2;a:3:{s:5:"count";s:1:"6";s:4:"name";s:6:"奖金";s:3:"use";i:0;}s:4:"type";i:0;s:6:"isdesc";i:0;}	后三组选_组三	f	t	lock_cqssc_hszhuxuan	0.00	2000.00	1,2,3	f	\N	t
2370	0	14	54	二同号单选			f	0				\N	0	1	a:3:{i:1;a:3:{s:5:"count";s:1:"3";s:4:"name";s:0:";s:3:"use";i:1;}s:4:"type";i:0;s:6:"isdesc";i:0;}	jsks_二同号单选	t	t		0.00	432.00		f	\N	f
14	12	1	165	后三组选_组六	HZUL	ZUL	f	0	ssc_h3zuliu	a:5:{s:13:"startposition";i:2;s:9:"codecount";i:3;s:5:"issum";i:0;s:8:"tagcheck";s:8:"n3_zuliu";s:8:"tagbonus";s:8:"n3_zuliu";}	initNumberTypeZhuLiuLock,2	YToyOntzOjQ6InR5cGUiO2E6MTp7aTo1O3M6MToiMSI7fXM6NjoidHlwZV81IjthOjQ6e2k6MTtzOjE6IjEiO2k6MjtzOjE6IjIiO2k6MztzOjE6IjMiO2k6NDtzOjE6IjQiO319	0	2	a:4:{i:1;a:3:{s:5:"count";s:1:"3";s:4:"name";s:6:"奖金";s:3:"use";i:0;}i:2;a:3:{s:5:"count";s:1:"6";s:4:"name";s:94:"一等奖:所选组六号码与开奖号码同为组六，且数字全部相同，顺序不限";s:3:"use";i:1;}s:4:"type";i:0;s:6:"isdesc";i:0;}	后三组选_组六	f	t	lock_cqssc_hszhuxuan	0.00	2000.00	1,2,3	f	\N	t
15	12	1	165	后三组选_混合	HHHZX	HHZX	f	0	ssc_h3hunhezuxuan	a:5:{s:13:"startposition";i:2;s:9:"codecount";i:3;s:5:"issum";i:0;s:8:"tagcheck";s:14:"n3_hunhezuxuan";s:8:"tagbonus";s:14:"n3_hunhezuxuan";}		YToyOntzOjQ6InR5cGUiO2E6MTp7aTo1O3M6MToiMSI7fXM6NjoidHlwZV81IjthOjQ6e2k6MTtzOjE6IjEiO2k6MjtzOjE6IjIiO2k6MztzOjE6IjMiO2k6NDtzOjE6IjQiO319	0	2	a:4:{i:1;a:3:{s:5:"count";s:1:"3";s:4:"name";s:127:"一等奖：组三:所选同时包含组三及组六的号码，与开奖号码为组三，且数字全部相同，顺序不限";s:3:"use";i:1;}i:2;a:3:{s:5:"count";s:1:"6";s:4:"name";s:127:"二等奖：组六:所选同时包含组三及组六的号码，与开奖号码为组六，且数字全部相同，顺序不限";s:3:"use";i:1;}s:4:"type";i:0;s:6:"isdesc";i:0;}	后三组选_混合	f	t	lock_cqssc_hszhuxuan	0.00	2000.00	1,2,3	f	\N	t
16	12	1	165	后三组选_和值	HZUHZ	ZUHZ	f	0	ssc_h3zuxuanhezhi	a:5:{s:13:"startposition";i:2;s:9:"codecount";i:3;s:5:"issum";i:0;s:8:"tagcheck";s:8:"n3_hezhi";s:8:"tagbonus";s:8:"n3_hezhi";}		YToyOntzOjQ6InR5cGUiO2E6MTp7aTo1O3M6MToiMSI7fXM6NjoidHlwZV81IjthOjQ6e2k6MTtzOjE6IjEiO2k6MjtzOjE6IjIiO2k6MztzOjE6IjMiO2k6NDtzOjE6IjQiO319	0	2	a:4:{i:1;a:3:{s:5:"count";s:1:"3";s:4:"name";s:135:"一等奖：组三:所选和值与开奖号码的后三位数字和值全部相同(不含豹子号)，且号码为组三，顺序不限";s:3:"use";i:1;}i:2;a:3:{s:5:"count";s:1:"6";s:4:"name";s:135:"二等奖：组六:所选和值与开奖号码的后三位数字和值全部相同(不含豹子号)，且号码为组六，顺序不限";s:3:"use";i:1;}s:4:"type";i:0;s:6:"isdesc";i:0;}	后三组选_和值	f	t	lock_cqssc_hszhuxuan	0.00	2000.00	1,2,3	f	\N	t
17	0	1	7	三星一码不定位			t	0				\N	0	1	a:3:{i:1;a:3:{s:5:"count";s:3:"271";s:4:"name";s:0:";s:3:"use";i:1;}s:4:"type";i:0;s:6:"isdesc";i:0;}		f	t		0.00	2000.00		f	\N	t
18	17	1	169	后三一码不定位	HBDW1	BDW1	t	0	ssc_yimabudingwei	a:5:{s:13:"startposition";i:2;s:9:"codecount";i:3;s:5:"issum";i:0;s:8:"tagcheck";s:12:"n1_budingwei";s:8:"tagbonus";s:14:"n3_1mbudingwei";}	initNumberTypeBudingWeiLock	YToyOntzOjQ6InR5cGUiO2E6MTp7aTo1O3M6MToiMSI7fXM6NjoidHlwZV81IjthOjQ6e2k6MTtzOjE6IjEiO2k6MjtzOjE6IjIiO2k6MztzOjE6IjMiO2k6NDtzOjE6IjQiO319	0	1	a:3:{i:1;a:3:{s:5:"count";s:3:"271";s:4:"name";s:6:"奖金";s:3:"use";i:1;}s:4:"type";i:0;s:6:"isdesc";i:0;}	后三不定位_一码	f	t	lock_cqssc_budingwei	0.00	2000.00	1,2,3	f	\N	t
19	0	1	7	三星二码不定位			f	0				\N	0	1	a:3:{i:1;a:3:{s:5:"count";s:2:"54";s:4:"name";s:0:";s:3:"use";i:1;}s:4:"type";i:0;s:6:"isdesc";i:0;}	三星二码不定位	f	t		0.00	2000.00		f	\N	t
20	19	1	169	后三二码不定位	HBDW2	BDW2	f	0	ssc_ermabudingwei	a:5:{s:13:"startposition";i:2;s:9:"codecount";i:3;s:5:"issum";i:0;s:8:"tagcheck";s:12:"n2_budingwei";s:8:"tagbonus";s:14:"n3_2mbudingwei";}		YToyOntzOjQ6InR5cGUiO2E6MTp7aTo1O3M6MToiMSI7fXM6NjoidHlwZV81IjthOjQ6e2k6MTtzOjE6IjEiO2k6MjtzOjE6IjIiO2k6MztzOjE6IjMiO2k6NDtzOjE6IjQiO319	0	1	a:3:{i:1;a:3:{s:5:"count";s:2:"54";s:4:"name";s:116:"一等奖:所选号码与开奖号码的百、十、个位共三个数字当中，至少有2个相同，顺序不限";s:3:"use";i:1;}s:4:"type";i:0;s:6:"isdesc";i:0;}	后三不定位_二码	f	t	lock_cqssc_budingwei	0.00	2000.00	1,2,3	f	\N	t
21	0	1	167	二星直选			f	0				\N	0	1	a:3:{i:1;a:3:{s:5:"count";s:2:"10";s:4:"name";s:0:";s:3:"use";i:1;}s:4:"type";i:0;s:6:"isdesc";i:0;}		f	t		0.00	2000.00		f	\N	t
22	21	1	167	前二直选	QZX2	ZX2	f	0	ssc_q2zhixuan	a:5:{s:13:"startposition";i:0;s:9:"codecount";i:2;s:5:"issum";i:0;s:8:"tagcheck";s:10:"n2_zhixuan";s:8:"tagbonus";s:9:"n2_common";}	initNumberTypeTwoZhiXuanLock,1	YToyOntzOjQ6InR5cGUiO2E6MTp7aTo1O3M6MToiMSI7fXM6NjoidHlwZV81IjthOjQ6e2k6MTtzOjE6IjEiO2k6MjtzOjE6IjIiO2k6MztzOjE6IjMiO2k6NDtzOjE6IjQiO319	0	1	a:3:{i:1;a:3:{s:5:"count";s:2:"10";s:4:"name";s:82:"一等奖:所选号码与开奖号码的前二位数字全部相同且顺序一致";s:3:"use";i:1;}s:4:"type";i:0;s:6:"isdesc";i:0;}	二码_前二直选	f	t	lock_cqssc_qerma	0.00	2000.00	1,2,3	f	\N	t
24	21	1	167	后二直选	HZX2	ZX2	f	0	ssc_h2zhixuan	a:5:{s:13:"startposition";i:3;s:9:"codecount";i:2;s:5:"issum";i:0;s:8:"tagcheck";s:10:"n2_zhixuan";s:8:"tagbonus";s:9:"n2_common";}	initNumberTypeTwoZhiXuanLock,2	YToyOntzOjQ6InR5cGUiO2E6MTp7aTo1O3M6MToiMSI7fXM6NjoidHlwZV81IjthOjQ6e2k6MTtzOjE6IjEiO2k6MjtzOjE6IjIiO2k6MztzOjE6IjMiO2k6NDtzOjE6IjQiO319	0	1	a:3:{i:1;a:3:{s:5:"count";s:2:"10";s:4:"name";s:82:"一等奖:所选号码与开奖号码的后二位数字全部相同且顺序一致";s:3:"use";i:1;}s:4:"type";i:0;s:6:"isdesc";i:0;}	二码_后二直选	f	t	lock_cqssc_herma	0.00	2000.00	1,2,3	f	\N	t
25	0	1	167	二星组选			f	0				\N	0	1	a:3:{i:1;a:3:{s:5:"count";s:2:"20";s:4:"name";s:0:";s:3:"use";i:1;}s:4:"type";i:0;s:6:"isdesc";i:0;}		f	t		0.00	2000.00		f	\N	t
26	25	1	167	前二组选	QZU2	ZU2	f	0	ssc_q2zuxuan	a:5:{s:13:"startposition";i:0;s:9:"codecount";i:2;s:5:"issum";i:0;s:8:"tagcheck";s:9:"n2_zuxuan";s:8:"tagbonus";s:9:"n2_common";}		YToyOntzOjQ6InR5cGUiO2E6MTp7aTo1O3M6MToiMSI7fXM6NjoidHlwZV81IjthOjQ6e2k6MTtzOjE6IjEiO2k6MjtzOjE6IjIiO2k6MztzOjE6IjMiO2k6NDtzOjE6IjQiO319	0	1	a:3:{i:1;a:3:{s:5:"count";s:2:"20";s:4:"name";s:82:"一等奖:所选号码与开奖号码的前二位数字全部相同，顺序不限";s:3:"use";i:1;}s:4:"type";i:0;s:6:"isdesc";i:0;}	二码_前二组选	f	t	lock_cqssc_qerma	0.00	2000.00	1,2,3	f	\N	t
28	25	1	167	后二组选	HZU2	ZU2	f	0	ssc_h2zuxuan	a:5:{s:13:"startposition";i:3;s:9:"codecount";i:2;s:5:"issum";i:0;s:8:"tagcheck";s:9:"n2_zuxuan";s:8:"tagbonus";s:9:"n2_common";}		YToyOntzOjQ6InR5cGUiO2E6MTp7aTo1O3M6MToiMSI7fXM6NjoidHlwZV81IjthOjQ6e2k6MTtzOjE6IjEiO2k6MjtzOjE6IjIiO2k6MztzOjE6IjMiO2k6NDtzOjE6IjQiO319	0	1	a:3:{i:1;a:3:{s:5:"count";s:2:"20";s:4:"name";s:82:"一等奖:所选号码与开奖号码的后二位数字全部相同，顺序不限";s:3:"use";i:1;}s:4:"type";i:0;s:6:"isdesc";i:0;}	二码_后二组选	f	t	lock_cqssc_herma	0.00	2000.00	1,2,3	f	\N	t
29	0	1	168	定位胆			f	0				\N	0	1	a:3:{i:1;a:3:{s:5:"count";s:3:"100";s:4:"name";s:0:";s:3:"use";i:1;}s:4:"type";i:0;s:6:"isdesc";i:0;}		f	t		0.00	2000.00		f	\N	t
30	29	1	168	万位	DWD	DWD	f	0	ssc_wanwei	a:5:{s:13:"startposition";i:0;s:9:"codecount";i:1;s:5:"issum";i:0;s:8:"tagcheck";s:6:"n1_dan";s:8:"tagbonus";s:10:"n1_dingwei";}	initNumberTypeYiWeiLock,1	YToyOntzOjQ6InR5cGUiO2E6MTp7aTo1O3M6MToiMSI7fXM6NjoidHlwZV81IjthOjQ6e2k6MTtzOjE6IjEiO2k6MjtzOjE6IjIiO2k6MztzOjE6IjMiO2k6NDtzOjE6IjQiO319	0	1	a:3:{i:1;a:3:{s:5:"count";s:3:"100";s:4:"name";s:58:"一等奖:所选号码与开奖号码相同且顺序一致";s:3:"use";i:1;}s:4:"type";i:0;s:6:"isdesc";i:0;}	定位胆_万位	f	t	lock_cqssc_dingwanwei	0.00	2000.00	1,2,3	f	\N	t
31	29	1	168	千位	DWD	DWD	f	0	ssc_qianwei	a:5:{s:13:"startposition";i:1;s:9:"codecount";i:1;s:5:"issum";i:0;s:8:"tagcheck";s:6:"n1_dan";s:8:"tagbonus";s:10:"n1_dingwei";}	initNumberTypeYiWeiLock,2	YToyOntzOjQ6InR5cGUiO2E6MTp7aTo1O3M6MToiMSI7fXM6NjoidHlwZV81IjthOjQ6e2k6MTtzOjE6IjEiO2k6MjtzOjE6IjIiO2k6MztzOjE6IjMiO2k6NDtzOjE6IjQiO319	0	1	a:3:{i:1;a:3:{s:5:"count";s:3:"100";s:4:"name";s:58:"一等奖:所选号码与开奖号码相同且顺序一致";s:3:"use";i:1;}s:4:"type";i:0;s:6:"isdesc";i:0;}	定位胆_千位	f	t	lock_cqssc_dingqianwei	0.00	2000.00	1,2,3	f	\N	t
32	29	1	168	百位	DWD	DWD	f	0	ssc_baiwei	a:5:{s:13:"startposition";i:2;s:9:"codecount";i:1;s:5:"issum";i:0;s:8:"tagcheck";s:6:"n1_dan";s:8:"tagbonus";s:10:"n1_dingwei";}	initNumberTypeYiWeiLock,3	YToyOntzOjQ6InR5cGUiO2E6MTp7aTo1O3M6MToiMSI7fXM6NjoidHlwZV81IjthOjQ6e2k6MTtzOjE6IjEiO2k6MjtzOjE6IjIiO2k6MztzOjE6IjMiO2k6NDtzOjE6IjQiO319	0	1	a:3:{i:1;a:3:{s:5:"count";s:3:"100";s:4:"name";s:58:"一等奖:所选号码与开奖号码相同且顺序一致";s:3:"use";i:1;}s:4:"type";i:0;s:6:"isdesc";i:0;}	定位胆_百位	f	t	lock_cqssc_dingbaiwei	0.00	2000.00	1,2,3	f	\N	t
33	29	1	168	十位	DWD	DWD	f	0	ssc_shiwei	a:5:{s:13:"startposition";i:3;s:9:"codecount";i:1;s:5:"issum";i:0;s:8:"tagcheck";s:6:"n1_dan";s:8:"tagbonus";s:10:"n1_dingwei";}	initNumberTypeYiWeiLock,4	YToyOntzOjQ6InR5cGUiO2E6MTp7aTo1O3M6MToiMSI7fXM6NjoidHlwZV81IjthOjQ6e2k6MTtzOjE6IjEiO2k6MjtzOjE6IjIiO2k6MztzOjE6IjMiO2k6NDtzOjE6IjQiO319	0	1	a:3:{i:1;a:3:{s:5:"count";s:3:"100";s:4:"name";s:58:"一等奖:所选号码与开奖号码相同且顺序一致";s:3:"use";i:1;}s:4:"type";i:0;s:6:"isdesc";i:0;}	定位胆_十位	f	t	lock_cqssc_dingshiwei	0.00	2000.00	1,2,3	f	\N	t
34	29	1	168	个位	DWD	DWD	f	0	ssc_gewei	a:5:{s:13:"startposition";i:4;s:9:"codecount";i:1;s:5:"issum";i:0;s:8:"tagcheck";s:6:"n1_dan";s:8:"tagbonus";s:10:"n1_dingwei";}	initNumberTypeYiWeiLock,5	YToyOntzOjQ6InR5cGUiO2E6MTp7aTo1O3M6MToiMSI7fXM6NjoidHlwZV81IjthOjQ6e2k6MTtzOjE6IjEiO2k6MjtzOjE6IjIiO2k6MztzOjE6IjMiO2k6NDtzOjE6IjQiO319	0	1	a:3:{i:1;a:3:{s:5:"count";s:3:"100";s:4:"name";s:58:"一等奖:所选号码与开奖号码相同且顺序一致";s:3:"use";i:1;}s:4:"type";i:0;s:6:"isdesc";i:0;}	定位胆_个位	f	t	lock_cqssc_dinggewei	0.00	2000.00	1,2,3	f	\N	t
35	0	1	170	大小单双			f	0				\N	0	1	a:3:{i:1;a:3:{s:5:"count";s:3:"250";s:4:"name";s:0:";s:3:"use";i:1;}s:4:"type";i:0;s:6:"isdesc";i:0;}		f	t		0.00	2000.00		f	\N	t
36	35	1	170	前二大小单双	QDXDS	DXDS	f	1	ssc_q2daxiaodanshuang	a:5:{s:13:"startposition";i:0;s:9:"codecount";i:2;s:5:"issum";i:0;s:8:"tagcheck";s:7:"n2_dxds";s:8:"tagbonus";s:7:"n2_dxds";}	initNumberTypeTwoZhiXuanLock,1	YToyOntzOjQ6InR5cGUiO2E6MTp7aTo1O3M6MToiMSI7fXM6NjoidHlwZV81IjthOjQ6e2k6MTtzOjE6IjEiO2k6MjtzOjE6IjIiO2k6MztzOjE6IjMiO2k6NDtzOjE6IjQiO319	0	1	a:3:{i:1;a:3:{s:5:"count";s:3:"250";s:4:"name";s:103:"一等奖:所选万位及千位的大小单双属性和开奖号码前二位的大小单双属性一致";s:3:"use";i:1;}s:4:"type";i:0;s:6:"isdesc";i:0;}	五星大小单双_前二	f	t		0.00	2000.00	1,2,3	f	\N	t
38	35	1	170	后二大小单双	HDXDS	DXDS	f	1	ssc_h2daxiaodanshuang	a:5:{s:13:"startposition";i:3;s:9:"codecount";i:2;s:5:"issum";i:0;s:8:"tagcheck";s:7:"n2_dxds";s:8:"tagbonus";s:7:"n2_dxds";}	initNumberTypeTwoZhiXuanLock,2	YToyOntzOjQ6InR5cGUiO2E6MTp7aTo1O3M6MToiMSI7fXM6NjoidHlwZV81IjthOjQ6e2k6MTtzOjE6IjEiO2k6MjtzOjE6IjIiO2k6MztzOjE6IjMiO2k6NDtzOjE6IjQiO319	0	1	a:3:{i:1;a:3:{s:5:"count";s:3:"250";s:4:"name";s:103:"一等奖:所选十位及个位的大小单双属性和开奖号码后二位的大小单双属性一致";s:3:"use";i:1;}s:4:"type";i:0;s:6:"isdesc";i:0;}	五星大小单双_后二	f	t		0.00	2000.00	1,2,3	f	\N	t
87	0	2	10	前三直选			f	0				\N	0	1	a:3:{i:1;a:3:{s:5:"count";s:1:"1";s:4:"name";s:1:" ";s:3:"use";i:1;}s:4:"type";i:0;s:6:"isdesc";i:0;}		t	t		500000.00	2000.00		f	\N	f
88	0	2	11	后三直选			f	0				\N	0	1	a:3:{i:1;a:3:{s:5:"count";s:1:"1";s:4:"name";s:1:" ";s:3:"use";i:1;}s:4:"type";i:0;s:6:"isdesc";i:0;}	黑龙江时时彩后三直选	t	t		123456.00	2000.00		f	\N	f
