2703,2702,19,0,四码组合,ZH4,ZH4,0,0,n4_zhuhe,a:5:{s:13:"startposition";i:1;s:9:"codecount";i:4;s:5:"issum";i:0;s:8:"tagcheck";s:8:"n4_zhuhe";s:8:"tagbonus";s:8:"n4_zhuhe";},,,0,4,a:6:{i:1;a:3:{s:5:"count";i:1;s:4:"name";s:16:"一等奖_四码";s:3:"use";i:1;}i:2;a:3:{s:5:"count";i:10;s:4:"name";s:16:"二等奖_三码";s:3:"use";i:1;}i:3;a:3:{s:5:"count";i:100;s:4:"name";s:16:"三等奖_二码";s:3:"use";i:1;}i:4;a:3:{s:5:"count";i:1000;s:4:"name";s:16:"四等奖_一码";s:3:"use";i:1;}s:4:"type";i:0;s:6:"isdesc";i:0;},四码组合,0,0,,0.00,40000.00,"1,2,3",0,2314,0
2704,0,19,87,五星特殊号,,,0,0,,,,,0,4,a:6:{i:1;a:3:{s:5:"count";s:5:"40951";s:4:"name";s:12:"一帆风顺";s:3:"use";i:1;}i:2;a:3:{s:5:"count";s:4:"8146";s:4:"name";s:12:"好事成双";s:3:"use";i:1;}i:3;a:3:{s:5:"count";s:3:"856";s:4:"name";s:12:"三星报喜";s:3:"use";i:1;}i:4;a:3:{s:5:"count";s:2:"46";s:4:"name";s:12:"四季发财";s:3:"use";i:1;}s:4:"type";i:0;s:6:"isdesc";i:0;},,0,0,,0.00,200000.00,,0,2315,1
2705,2704,19,87,一帆风顺,BDW1,BDW1,0,0,n5_yffh,a:5:{s:13:"startposition";i:0;s:9:"codecount";i:5;s:5:"issum";i:0;s:8:"tagcheck";s:7:"n5_yffh";s:8:"tagbonus";s:8:"n5_teshu";},"initNumberTypeWuXinTeSuLock,1",,0,4,a:6:{i:1;a:3:{s:5:"count";s:5:"40951";s:4:"name";s:97:"一等奖:所选号码与开奖号码的五个数字当中，至少有一个相同，顺序不限";s:3:"use";i:1;}i:2;a:3:{s:5:"count";s:4:"8146";s:4:"name";s:12:"好事成双";s:3:"use";i:0;}i:3;a:3:{s:5:"count";s:3:"856";s:4:"name";s:12:"三星报喜";s:3:"use";i:0;}i:4;a:3:{s:5:"count";s:2:"46";s:4:"name";s:12:"四季发财";s:3:"use";i:0;}s:4:"type";i:0;s:6:"isdesc";i:0;},一帐风顺,0,0,,0.00,200000.00,"1,2,3",0,2316,1
2706,2704,19,87,好事成双,HSCS,HSCS,0,0,n5_hscs,a:5:{s:13:"startposition";i:0;s:9:"codecount";i:5;s:5:"issum";i:0;s:8:"tagcheck";s:7:"n5_hscs";s:8:"tagbonus";s:8:"n5_teshu";},"initNumberTypeWuXinTeSuLock,2",,0,4,a:6:{i:1;a:3:{s:5:"count";s:5:"40951";s:4:"name";s:12:"一帆风顺";s:3:"use";i:0;}i:2;a:3:{s:5:"count";s:4:"8146";s:4:"name";s:109:"一等奖:所选二重号码与开奖号码的五个数字当中，至少有一组二重号码，顺序不限";s:3:"use";i:1;}i:3;a:3:{s:5:"count";s:3:"856";s:4:"name";s:12:"三星报喜";s:3:"use";i:0;}i:4;a:3:{s:5:"count";s:2:"46";s:4:"name";s:12:"四季发财";s:3:"use";i:0;}s:4:"type";i:0;s:6:"isdesc";i:0;},好事成双,0,0,,0.00,200000.00,"1,2,3",0,2317,1
2707,2704,19,87,三星报喜,SXBX,SXBX,0,0,n5_sxbx,a:5:{s:13:"startposition";i:0;s:9:"codecount";i:5;s:5:"issum";i:0;s:8:"tagcheck";s:7:"n5_sxbx";s:8:"tagbonus";s:8:"n5_teshu";},initNumberTypeYiWeiLock,,0,4,a:6:{i:1;a:3:{s:5:"count";s:5:"40951";s:4:"name";s:12:"一帆风顺";s:3:"use";i:0;}i:2;a:3:{s:5:"count";s:4:"8146";s:4:"name";s:12:"好事成双";s:3:"use";i:0;}i:3;a:3:{s:5:"count";s:3:"856";s:4:"name";s:109:"一等奖:所选三重号码与开奖号码的五个数字当中，至少有一组三重号码，顺序不限";s:3:"use";i:1;}i:4;a:3:{s:5:"count";s:2:"46";s:4:"name";s:12:"四季发财";s:3:"use";i:0;}s:4:"type";i:0;s:6:"isdesc";i:0;},三星报喜,0,0,,0.00,200000.00,"1,2,3",0,2318,1
2708,2704,19,87,四季发财,SJFC,SJFC,0,0,n5_sjfc,a:5:{s:13:"startposition";i:0;s:9:"codecount";i:5;s:5:"issum";i:0;s:8:"tagcheck";s:7:"n5_sjfc";s:8:"tagbonus";s:8:"n5_teshu";},initNumberTypeYiWeiLock,,0,4,a:6:{i:1;a:3:{s:5:"count";s:5:"40951";s:4:"name";s:12:"一帆风顺";s:3:"use";i:0;}i:2;a:3:{s:5:"count";s:4:"8146";s:4:"name";s:12:"好事成双";s:3:"use";i:0;}i:3;a:3:{s:5:"count";s:3:"856";s:4:"name";s:12:"三星报喜";s:3:"use";i:0;}i:4;a:3:{s:5:"count";s:2:"46";s:4:"name";s:109:"一等奖:所选四重号码与开奖号码的五个数字当中，至少有一组四重号码，顺序不限";s:3:"use";i:1;}s:4:"type";i:0;s:6:"isdesc";i:0;},四季发财,0,0,,0.00,200000.00,"1,2,3",0,2319,1
2709,0,20,0,前三直选,,,0,0,,,,,0,1,a:3:{i:1;a:3:{s:5:"count";s:1:"1";s:4:"name";s:1:" ";s:3:"use";i:1;}s:4:"type";i:0;s:6:"isdesc";i:0;},前三直选,0,0,,500000.00,1980.00,,0,219,1
2710,2709,20,0,前三直选,SDZX3,SDZX3,0,0,sd11y_qszhixuan,a:5:{s:13:"startposition";i:0;s:9:"codecount";i:3;s:5:"issum";i:0;s:8:"tagcheck";s:16:"lotto_n3_zhixuan";s:8:"tagbonus";s:16:"lotto_n3_zhixuan";},initLeTouTypeShanZhiXuanLock,YToyOntzOjQ6InR5cGUiO2E6MTp7aTo1O3M6MToiMSI7fXM6NjoidHlwZV81IjthOjQ6e2k6MTtzOjE6IjEiO2k6MjtzOjE6IjIiO2k6MztzOjE6IjMiO2k6NDtzOjE6IjQiO319,0,1,a:3:{i:1;a:3:{s:5:"count";s:1:"1";s:4:"name";s:82:"一等奖:所选号码与开奖号码的前三位数字全部相同且顺序一致";s:3:"use";i:1;}s:4:"type";i:0;s:6:"isdesc";i:0;},SD11Y_前三直选,0,0,lock_js11y_shanma,500000.00,1980.00,"1,2,3",0,220,1
2711,0,20,0,前三组选,,,0,0,,,,,0,1,a:3:{i:1;a:3:{s:5:"count";s:1:"1";s:4:"name";s:1:" ";s:3:"use";i:1;}s:4:"type";i:0;s:6:"isdesc";i:0;},前三组选,0,0,,500000.00,330.00,,0,221,1
2712,2711,20,0,前三组选,SDZU3,SDZU3,0,0,sd11y_qszhuxuan,a:5:{s:13:"startposition";i:0;s:9:"codecount";i:3;s:5:"issum";i:0;s:8:"tagcheck";s:16:"lotto_n3_zhuxuan";s:8:"tagbonus";s:16:"lotto_n3_zhuxuan";},,YToyOntzOjQ6InR5cGUiO2E6Mjp7aTozO3M6MToiMSI7aTo1O3M6MToiMSI7fXM6NjoidHlwZV81IjthOjQ6e2k6MTtzOjE6IjEiO2k6MjtzOjE6IjIiO2k6MztzOjE6IjMiO2k6NDtzOjE6IjQiO319,0,1,a:3:{i:1;a:3:{s:5:"count";s:1:"1";s:4:"name";s:82:"一等奖:所选号码与开奖号码的前三位数字全部相同，顺序不限";s:3:"use";i:1;}s:4:"type";i:0;s:6:"isdesc";i:0;},前三组选,0,0,lock_js11y_shanma,500000.00,330.00,"1,2,3",0,222,1
2713,0,20,0,前二直选,,,0,0,,,,,0,1,a:3:{i:1;a:3:{s:5:"count";s:1:"1";s:4:"name";s:1:" ";s:3:"use";i:1;}s:4:"type";i:0;s:6:"isdesc";i:0;},前二直选,0,0,,500000.00,220.00,,0,223,1
2714,2713,20,0,前二直选,SDZX2,SDZX2,0,0,sd11y_q2zhixuan,a:5:{s:13:"startposition";i:0;s:9:"codecount";i:2;s:5:"issum";i:0;s:8:"tagcheck";s:16:"lotto_n2_zhixuan";s:8:"tagbonus";s:16:"lotto_n2_zhixuan";},initLeTouTypeErZhiXuanLock,YToyOntzOjQ6InR5cGUiO2E6MTp7aTo1O3M6MToiMSI7fXM6NjoidHlwZV81IjthOjQ6e2k6MTtzOjE6IjEiO2k6MjtzOjE6IjIiO2k6MztzOjE6IjMiO2k6NDtzOjE6IjQiO319,0,1,a:3:{i:1;a:3:{s:5:"count";s:1:"1";s:4:"name";s:82:"一等奖:所选号码与开奖号码的前二位数字全部相同且顺序一致";s:3:"use";i:1;}s:4:"type";i:0;s:6:"isdesc";i:0;},前二直选,0,0,lock_js11y_erma,500000.00,220.00,"1,2,3",0,224,1
2715,0,20,0,前二组选,,,0,0,,,,,0,1,a:3:{i:1;a:3:{s:5:"count";s:1:"1";s:4:"name";s:1:" ";s:3:"use";i:1;}s:4:"type";i:0;s:6:"isdesc";i:0;},前二组选,0,0,,500000.00,110.00,,0,225,1
2716,2715,20,0,前二组选,SDZU2,SDZU2,0,0,sd11y_q2zhuxuan,a:5:{s:13:"startposition";i:0;s:9:"codecount";i:2;s:5:"issum";i:0;s:8:"tagcheck";s:16:"lotto_n2_zhuxuan";s:8:"tagbonus";s:16:"lotto_n2_zhuxuan";},,YToyOntzOjQ6InR5cGUiO2E6MTp7aTo1O3M6MToiMSI7fXM6NjoidHlwZV81IjthOjQ6e2k6MTtzOjE6IjEiO2k6MjtzOjE6IjIiO2k6MztzOjE6IjMiO2k6NDtzOjE6IjQiO319,0,1,a:3:{i:1;a:3:{s:5:"count";s:1:"1";s:4:"name";s:82:"一等奖:所选号码与开奖号码的前二位数字全部相同，顺序不限";s:3:"use";i:1;}s:4:"type";i:0;s:6:"isdesc";i:0;},前二组选,0,0,lock_js11y_erma,500000.00,110.00,"1,2,3",0,226,1
2717,0,20,0,不定位,,,0,0,,,,,0,1,a:3:{i:1;a:3:{s:5:"count";s:1:"3";s:4:"name";s:1:" ";s:3:"use";i:1;}s:4:"type";i:0;s:6:"isdesc";i:0;},不定位,0,0,,500000.00,22.00,,0,227,1
2718,2717,20,0,前三位,SDBDW,SDBDW,0,0,sd11y_budingwei,a:5:{s:13:"startposition";i:0;s:9:"codecount";i:3;s:5:"issum";i:0;s:8:"tagcheck";s:15:"lotto_budingwei";s:8:"tagbonus";s:15:"lotto_budingwei";},initLeTouTypeShanZhuXuanLock,YToyOntzOjQ6InR5cGUiO2E6MTp7aTo1O3M6MToiMSI7fXM6NjoidHlwZV81IjthOjQ6e2k6MTtzOjE6IjEiO2k6MjtzOjE6IjIiO2k6MztzOjE6IjMiO2k6NDtzOjE6IjQiO319,0,1,a:3:{i:1;a:3:{s:5:"count";s:1:"3";s:4:"name";s:92:"一等奖:所选号码与开奖号码的前三位数字，至少有1个相同，顺序不限";s:3:"use";i:1;}s:4:"type";i:0;s:6:"isdesc";i:0;},不定位,0,0,,500000.00,22.00,"1,2,3",0,228,1
2719,0,20,0,定位胆,,,0,0,,,,,0,1,a:3:{i:1;a:3:{s:5:"count";s:1:"1";s:4:"name";s:1:" ";s:3:"use";i:1;}s:4:"type";i:0;s:6:"isdesc";i:0;},定位胆,0,0,,500000.00,22.00,,0,229,1
2720,2719,20,0,第一位,SDDWD,SDDWD,0,0,sd11y_dingyiwei,a:5:{s:13:"startposition";i:0;s:9:"codecount";i:1;s:5:"issum";i:0;s:8:"tagcheck";s:16:"lotto_dingweidan";s:8:"tagbonus";s:16:"lotto_dingweidan";},"initLeTouTypeYiWeiLock,1",YToyOntzOjQ6InR5cGUiO2E6MTp7aTo1O3M6MToiMSI7fXM6NjoidHlwZV81IjthOjQ6e2k6MTtzOjE6IjEiO2k6MjtzOjE6IjIiO2k6MztzOjE6IjMiO2k6NDtzOjE6IjQiO319,0,1,a:3:{i:1;a:3:{s:5:"count";s:1:"1";s:4:"name";s:58:"一等奖:所选号码与开奖号码相同且顺序一致";s:3:"use";i:1;}s:4:"type";i:0;s:6:"isdesc";i:0;},SD11Y_定位胆_第一位,0,0,lock_js11y_dingyiwei,500000.00,22.00,"1,2,3",0,230,1
2721,2719,20,0,第二位,SDDWD,SDDWD,0,0,sd11y_dingerwei,a:5:{s:13:"startposition";i:1;s:9:"codecount";i:1;s:5:"issum";i:0;s:8:"tagcheck";s:16:"lotto_dingweidan";s:8:"tagbonus";s:16:"lotto_dingweidan";},"initLeTouTypeYiWeiLock,2",YToyOntzOjQ6InR5cGUiO2E6Mjp7aTozO3M6MToiMSI7aTo1O3M6MToiMSI7fXM6NjoidHlwZV81IjthOjQ6e2k6MTtzOjE6IjEiO2k6MjtzOjE6IjIiO2k6MztzOjE6IjMiO2k6NDtzOjE6IjQiO319,0,1,a:3:{i:1;a:3:{s:5:"count";s:1:"1";s:4:"name";s:58:"一等奖:所选号码与开奖号码相同且顺序一致";s:3:"use";i:1;}s:4:"type";i:0;s:6:"isdesc";i:0;},SD11Y_定位胆_第二位,0,0,lock_js11y_dingerwei,500000.00,22.00,"1,2,3",0,231,1
2722,2719,20,0,第三位,SDDWD,SDDWD,0,0,sd11y_dingshanwei,a:5:{s:13:"startposition";i:2;s:9:"codecount";i:1;s:5:"issum";i:0;s:8:"tagcheck";s:16:"lotto_dingweidan";s:8:"tagbonus";s:16:"lotto_dingweidan";},"initLeTouTypeYiWeiLock,3",YToyOntzOjQ6InR5cGUiO2E6Mzp7aTozO3M6MToiMSI7aTo0O3M6MToiMSI7aTo1O3M6MToiMSI7fXM6NjoidHlwZV81IjthOjQ6e2k6MTtzOjE6IjEiO2k6MjtzOjE6IjIiO2k6MztzOjE6IjMiO2k6NDtzOjE6IjQiO319,0,1,a:3:{i:1;a:3:{s:5:"count";s:1:"1";s:4:"name";s:58:"一等奖:所选号码与开奖号码相同且顺序一致";s:3:"use";i:1;}s:4:"type";i:0;s:6:"isdesc";i:0;},SD11Y_定位胆_第三位,0,0,lock_js11y_dingshanwei,500000.00,22.00,"1,2,3",0,232,1
2723,0,20,0,定单双,,,0,0,,,,,0,6,a:8:{i:1;a:3:{s:5:"count";i:1;s:4:"name";s:8:"0单5双";s:3:"use";i:1;}i:2;a:3:{s:5:"count";i:6;s:4:"name";s:8:"5单0双";s:3:"use";i:1;}i:3;a:3:{s:5:"count";i:30;s:4:"name";s:8:"1单4双";s:3:"use";i:1;}i:4;a:3:{s:5:"count";i:75;s:4:"name";s:8:"4单1双";s:3:"use";i:1;}i:5;a:3:{s:5:"count";i:150;s:4:"name";s:8:"2单3双";s:3:"use";i:1;}i:6;a:3:{s:5:"count";i:200;s:4:"name";s:8:"3单2双";s:3:"use";i:1;}s:4:"type";i:0;s:6:"isdesc";i:0;},SD11Y_定单双,0,0,,500000.00,924.00,,0,233,1
2724,2723,20,0,定单双,SDDDS,SDDDS,0,2,sd11y_danshuang,a:5:{s:13:"startposition";i:0;s:9:"codecount";i:5;s:5:"issum";i:0;s:8:"tagcheck";s:19:"lotto_dingdanshuang";s:8:"tagbonus";s:19:"lotto_dingdanshuang";},"initLeTouTypeDSLock,1",YToyOntzOjQ6InR5cGUiO2E6MTp7aTo1O3M6MToiMSI7fXM6NjoidHlwZV81IjthOjQ6e2k6MTtzOjE6IjEiO2k6MjtzOjE6IjIiO2k6MztzOjE6IjMiO2k6NDtzOjE6IjQiO319,0,6,a:8:{i:1;a:3:{s:5:"count";s:1:"1";s:4:"name";s:109:"一等奖：5双0单:所选5个号码单双属性为5双0单，而且和5个开奖号码的单双属性一致";s:3:"use";i:1;}i:2;a:3:{s:5:"count";s:1:"6";s:4:"name";s:109:"二等奖：0双5单:所选5个号码单双属性为0双5单，而且和5个开奖号码的单双属性一致";s:3:"use";i:1;}i:3;a:3:{s:5:"count";s:2:"30";s:4:"name";s:109:"三等奖：4双1单:所选5个号码单双属性为4双1单，而且和5个开奖号码的单双属性一致";s:3:"use";i:1;}i:4;a:3:{s:5:"count";s:2:"75";s:4:"name";s:109:"四等奖：1双4单:所选5个号码单双属性为1双4单，而且和5个开奖号码的单双属性一致";s:3:"use";i:1;}i:5;a:3:{s:5:"count";s:3:"150";s:4:"name";s:109:"五等奖：3双2单:所选5个号码单双属性为3双2单，而且和5个开奖号码的单双属性一致";s:3:"use";i:1;}i:6;a:3:{s:5:"count";s:3:"200";s:4:"name";s:109:"六等奖：2双3单:所选5个号码单双属性为2双3单，而且和5个开奖号码的单双属性一致";s:3:"use";i:1;}s:4:"type";i:0;s:6:"isdesc";i:0;},SD11Y_定单双,0,0,lock_js11y_danshuang,500000.00,924.00,"1,2,3",0,234,1
2725,0,20,0,猜中位,,,0,0,,,,,0,4,"a:6:{i:1;a:3:{s:5:""count"";i:28;s:4:""name"";s:3:""3,9"";s:3:""use"";i:1;}i:2;a:3:{s:5:""count"";i:63;s:4:""name"";s:3:""4,8"";s:3:""use"";i:1;}i:3;a:3:{s:5:""count"";i:90;s:4:""name"";s:3:""5,7"";s:3:""use"";i:1;}i:4;a:3:{s:5:""count"";i:100;s:4:""name"";s:1:""6"";s:3:""use"";i:1;}s:4:""type"";i:0;s:6:""isdesc"";i:0;}",SD11Y_猜中位,0,0,,500000.00,924.00,,0,235,1
2726,2725,20,0,猜中位,SDCZW,SDCZW,0,0,sd11y_zhongwei,a:5:{s:13:"startposition";i:0;s:9:"codecount";i:5;s:5:"issum";i:0;s:8:"tagcheck";s:14:"lotto_zhongwei";s:8:"tagbonus";s:14:"lotto_zhongwei";},"initLeTouTypeZhongWeiLock,2",YToyOntzOjQ6InR5cGUiO2E6MTp7aTo1O3M6MToiMSI7fXM6NjoidHlwZV81IjthOjQ6e2k6MTtzOjE6IjEiO2k6MjtzOjE6IjIiO2k6MztzOjE6IjMiO2k6NDtzOjE6IjQiO319,0,4,a:6:{i:1;a:3:{s:5:"count";s:2:"28";s:4:"name";s:138:"一等奖：中位数为03或09:所选中位数号码等于03或09，而且和5个开奖号码的第三位(由小到大排序)数字相同";s:3:"use";i:1;}i:2;a:3:{s:5:"count";s:2:"63";s:4:"name";s:138:"二等奖：中位数为04或08:所选中位数号码等于04或08，而且和5个开奖号码的第三位(由小到大排序)数字相同";s:3:"use";i:1;}i:3;a:3:{s:5:"count";s:2:"90";s:4:"name";s:138:"三等奖：中位数为05或07:所选中位数号码等于05或07，而且和5个开奖号码的第三位(由小到大排序)数字相同";s:3:"use";i:1;}i:4;a:3:{s:5:"count";s:3:"100";s:4:"name";s:128:"四等奖：中位数为06:所选中位数号码等于06，而且和5个开奖号码的第三位(由小到大排序)数字相同";s:3:"use";i:1;}s:4:"type";i:0;s:6:"isdesc";i:0;},猜中位,0,0,lock_js11y_zhongwei,500000.00,924.00,"1,2,3",0,236,1
2727,0,20,0,任选一中一,,,0,0,,,,,0,1,a:3:{i:1;a:3:{s:5:"count";s:1:"5";s:4:"name";s:1:" ";s:3:"use";i:1;}s:4:"type";i:0;s:6:"isdesc";i:0;},任选一中一,0,0,,500000.00,22.00,,0,237,1
2728,2727,20,0,任选一中一,SDRX1,SDRX1,0,0,sd11y_rx1,a:5:{s:13:"startposition";i:0;s:9:"codecount";i:5;s:5:"issum";i:0;s:8:"tagcheck";s:9:"lotto_rx1";s:8:"tagbonus";s:9:"lotto_rx1";},,YToyOntzOjQ6InR5cGUiO2E6MTp7aTo1O3M6MToiMSI7fXM6NjoidHlwZV81IjthOjQ6e2k6MTtzOjE6IjEiO2k6MjtzOjE6IjIiO2k6MztzOjE6IjMiO2k6NDtzOjE6IjQiO319,0,1,a:3:{i:1;a:3:{s:5:"count";s:1:"5";s:4:"name";s:53:"一等奖:所选号码与任意1个开奖号码相同";s:3:"use";i:1;}s:4:"type";i:0;s:6:"isdesc";i:0;},任选一中一,0,0,lock_js11y_renxuan,500000.00,22.00,"1,2,3",0,238,1
2729,0,20,0,任选二中二,,,0,0,,,,,0,1,a:3:{i:1;a:3:{s:5:"count";s:2:"10";s:4:"name";s:1:" ";s:3:"use";i:1;}s:4:"type";i:0;s:6:"isdesc";i:0;},任选二中二,0,0,,500000.00,110.00,,0,239,1
2730,2729,20,0,任选二中二,SDRX2,SDRX2,0,0,sd11y_rx2,a:5:{s:13:"startposition";i:0;s:9:"codecount";i:5;s:5:"issum";i:0;s:8:"tagcheck";s:9:"lotto_rx2";s:8:"tagbonus";s:9:"lotto_rx2";},,YToyOntzOjQ6InR5cGUiO2E6MTp7aTo1O3M6MToiMSI7fXM6NjoidHlwZV81IjthOjQ6e2k6MTtzOjE6IjEiO2k6MjtzOjE6IjIiO2k6MztzOjE6IjMiO2k6NDtzOjE6IjQiO319,0,1,a:3:{i:1;a:3:{s:5:"count";s:2:"10";s:4:"name";s:53:"一等奖:所选号码与任意2个开奖号码相同";s:3:"use";i:1;}s:4:"type";i:0;s:6:"isdesc";i:0;},任选二中二,0,0,lock_js11y_renxuan,500000.00,110.00,"1,2,3",0,240,1
2732,0,20,0,任选三中三,,,0,0,,,,,0,1,a:3:{i:1;a:3:{s:5:"count";s:2:"10";s:4:"name";s:1:" ";s:3:"use";i:1;}s:4:"type";i:0;s:6:"isdesc";i:0;},任选三中三,0,0,,500000.00,330.00,,0,242,1
2733,2732,20,0,任选三中三,SDRX3,SDRX3,0,0,sd11y_rx3,a:5:{s:13:"startposition";i:0;s:9:"codecount";i:5;s:5:"issum";i:0;s:8:"tagcheck";s:9:"lotto_rx3";s:8:"tagbonus";s:9:"lotto_rx3";},,YToyOntzOjQ6InR5cGUiO2E6MTp7aTo1O3M6MToiMSI7fXM6NjoidHlwZV81IjthOjQ6e2k6MTtzOjE6IjEiO2k6MjtzOjE6IjIiO2k6MztzOjE6IjMiO2k6NDtzOjE6IjQiO319,0,1,a:3:{i:1;a:3:{s:5:"count";s:2:"10";s:4:"name";s:53:"一等奖:所选号码与任意3个开奖号码相同";s:3:"use";i:1;}s:4:"type";i:0;s:6:"isdesc";i:0;},任选三中三,0,0,lock_js11y_renxuan,500000.00,330.00,"1,2,3",0,243,1
2735,0,20,0,任选四中四,,,0,0,,,,,0,1,a:3:{i:1;a:3:{s:5:"count";s:1:"5";s:4:"name";s:1:" ";s:3:"use";i:1;}s:4:"type";i:0;s:6:"isdesc";i:0;},任选四中四,0,0,,500000.00,660.00,,0,245,1
2736,2735,20,0,任选四中四,SDRX4,SDRX4,0,0,sd11y_rx4,a:5:{s:13:"startposition";i:0;s:9:"codecount";i:5;s:5:"issum";i:0;s:8:"tagcheck";s:9:"lotto_rx4";s:8:"tagbonus";s:9:"lotto_rx4";},,YToyOntzOjQ6InR5cGUiO2E6MTp7aTo1O3M6MToiMSI7fXM6NjoidHlwZV81IjthOjQ6e2k6MTtzOjE6IjEiO2k6MjtzOjE6IjIiO2k6MztzOjE6IjMiO2k6NDtzOjE6IjQiO319,0,1,a:3:{i:1;a:3:{s:5:"count";s:1:"5";s:4:"name";s:53:"一等奖:所选号码与任意4个开奖号码相同";s:3:"use";i:1;}s:4:"type";i:0;s:6:"isdesc";i:0;},任选四中四,0,0,lock_js11y_renxuan,500000.00,660.00,"1,2,3",0,246,1
2738,0,20,0,任选五中五,,,0,0,,,,,0,1,a:3:{i:1;a:3:{s:5:"count";s:1:"1";s:4:"name";s:1:" ";s:3:"use";i:1;}s:4:"type";i:0;s:6:"isdesc";i:0;},任选五中五,0,0,,500000.00,924.00,,0,248,1
2739,2738,20,0,任选五中五,SDRX5,SDRX5,0,0,sd11y_rx5,a:5:{s:13:"startposition";i:0;s:9:"codecount";i:5;s:5:"issum";i:0;s:8:"tagcheck";s:9:"lotto_rx5";s:8:"tagbonus";s:9:"lotto_rx5";},"initLeTouTypeRXLock,5",YToyOntzOjQ6InR5cGUiO2E6MTp7aTo1O3M6MToiMSI7fXM6NjoidHlwZV81IjthOjQ6e2k6MTtzOjE6IjEiO2k6MjtzOjE6IjIiO2k6MztzOjE6IjMiO2k6NDtzOjE6IjQiO319,0,1,a:3:{i:1;a:3:{s:5:"count";s:1:"1";s:4:"name";s:53:"一等奖:所选号码与任意5个开奖号码相同";s:3:"use";i:1;}s:4:"type";i:0;s:6:"isdesc";i:0;},任选五中五,0,0,lock_js11y_renxuan,500000.00,924.00,"1,2,3",0,249,1
2741,0,20,0,任选六中五,,,0,0,,,,,0,1,a:3:{i:1;a:3:{s:5:"count";s:1:"6";s:4:"name";s:1:" ";s:3:"use";i:1;}s:4:"type";i:0;s:6:"isdesc";i:0;},任选六中五,0,0,,500000.00,924.00,,0,251,1
2742,2741,20,0,任选六中五,SDRX6,SDRX6,0,0,sd11y_rx6,a:5:{s:13:"startposition";i:0;s:9:"codecount";i:5;s:5:"issum";i:0;s:8:"tagcheck";s:9:"lotto_rx6";s:8:"tagbonus";s:9:"lotto_rx6";},,YToyOntzOjQ6InR5cGUiO2E6MTp7aTo1O3M6MToiMSI7fXM6NjoidHlwZV81IjthOjQ6e2k6MTtzOjE6IjEiO2k6MjtzOjE6IjIiO2k6MztzOjE6IjMiO2k6NDtzOjE6IjQiO319,0,1,a:3:{i:1;a:3:{s:5:"count";s:1:"6";s:4:"name";s:53:"一等奖:所选号码与任意5个开奖号码相同";s:3:"use";i:1;}s:4:"type";i:0;s:6:"isdesc";i:0;},任选六中五,0,0,lock_js11y_renxuan,500000.00,924.00,"1,2,3",0,252,1
2744,0,20,0,任选七中五,,,0,0,,,,,0,1,a:3:{i:1;a:3:{s:5:"count";s:2:"15";s:4:"name";s:1:" ";s:3:"use";i:1;}s:4:"type";i:0;s:6:"isdesc";i:0;},任选七中五,0,0,,500000.00,660.00,,0,254,1
2745,2744,20,0,任选七中五,SDRX7,SDRX7,0,0,sd11y_rx7,a:5:{s:13:"startposition";i:0;s:9:"codecount";i:5;s:5:"issum";i:0;s:8:"tagcheck";s:9:"lotto_rx7";s:8:"tagbonus";s:9:"lotto_rx7";},,YToyOntzOjQ6InR5cGUiO2E6MTp7aTo1O3M6MToiMSI7fXM6NjoidHlwZV81IjthOjQ6e2k6MTtzOjE6IjEiO2k6MjtzOjE6IjIiO2k6MztzOjE6IjMiO2k6NDtzOjE6IjQiO319,0,1,a:3:{i:1;a:3:{s:5:"count";s:2:"15";s:4:"name";s:53:"一等奖:所选号码与任意5个开奖号码相同";s:3:"use";i:1;}s:4:"type";i:0;s:6:"isdesc";i:0;},任选七中五,0,0,lock_js11y_renxuan,500000.00,660.00,"1,2,3",0,255,1
2747,0,20,0,任选八中五,,,0,0,,,,,0,1,a:3:{i:1;a:3:{s:5:"count";s:2:"20";s:4:"name";s:1:" ";s:3:"use";i:1;}s:4:"type";i:0;s:6:"isdesc";i:0;},任选八中五,0,0,,500000.00,330.00,,0,257,1
2748,2747,20,0,任选八中五,SDRX8,SDRX8,0,0,sd11y_rx8,a:5:{s:13:"startposition";i:0;s:9:"codecount";i:5;s:5:"issum";i:0;s:8:"tagcheck";s:9:"lotto_rx8";s:8:"tagbonus";s:9:"lotto_rx8";},,YToyOntzOjQ6InR5cGUiO2E6MTp7aTo1O3M6MToiMSI7fXM6NjoidHlwZV81IjthOjQ6e2k6MTtzOjE6IjEiO2k6MjtzOjE6IjIiO2k6MztzOjE6IjMiO2k6NDtzOjE6IjQiO319,0,1,a:3:{i:1;a:3:{s:5:"count";s:2:"20";s:4:"name";s:53:"一等奖:所选号码与任意5个开奖号码相同";s:3:"use";i:1;}s:4:"type";i:0;s:6:"isdesc";i:0;},任选八中五,0,0,lock_js11y_renxuan,500000.00,330.00,"1,2,3",0,258,1
2791,0,22,144,前三直选,,,0,0,,,,,0,1,a:3:{i:1;a:3:{s:5:"count";s:1:"1";s:4:"name";s:0:"";s:3:"use";i:1;}s:4:"type";i:0;s:6:"isdesc";i:0;},,1,1,,123456.00,2000.00,,0,0,0
